time,open,high,low,close,Up Marker,Down Marker,VWAP
2026-04-17T00:48:00-05:00,26466.5,26467.75,26465.75,26467.5,0,0,26473.492212155936
2026-04-17T00:49:00-05:00,26466.75,26468.75,26466.75,26468.5,1,0,26473.486956862733
2026-04-17T00:50:00-05:00,26468,26468.5,26466.25,26468,0,0,26473.48154438671
2026-04-17T00:51:00-05:00,26468.25,26468.25,26465.75,26466.75,0,1,26473.47686649752
2026-04-17T00:52:00-05:00,26467,26470.5,26466.5,26466.5,0,0,26473.46905553165
2026-04-17T00:53:00-05:00,26467.25,26467.5,26462,26466.5,0,0,26473.45267526642
2026-04-17T00:54:00-05:00,26466.75,26467.5,26464.5,26465,0,0,26473.448545756593
2026-04-17T00:55:00-05:00,26464.75,26468.25,26462.75,26466.5,0,0,26473.434258192414
2026-04-17T00:56:00-05:00,26466.25,26467,26463.5,26466,0,0,26473.428024498317
2026-04-17T00:57:00-05:00,26466.5,26466.75,26464.75,26466.75,0,0,26473.424255618003
2026-04-17T00:58:00-05:00,26466.75,26467.25,26465.5,26466.25,0,0,26473.420728974812
2026-04-17T00:59:00-05:00,26465.5,26468.5,26465,26465.25,0,0,26473.413992707257
2026-04-17T01:00:00-05:00,26466,26471,26464.75,26466.25,0,0,26473.396763309327
2026-04-17T01:01:00-05:00,26466.5,26471,26465,26471,0,0,26473.3917
2026-04-17T01:02:00-05:00,26471,26472,26465.25,26467.5,0,0,26473.383638815532
2026-04-17T01:03:00-05:00,26467.75,26468,26463.5,26463.75,0,0,26473.369244889403
2026-04-17T01:04:00-05:00,26463.75,26466.25,26460.75,26466,0,0,26473.347360617747
2026-04-17T01:05:00-05:00,26466.5,26468.75,26464.25,26466.75,0,0,26473.337960581368
2026-04-17T01:06:00-05:00,26467.75,26476.5,26467.25,26473.5,0,0,26473.333378535295
2026-04-17T01:07:00-05:00,26473,26479.75,26472.25,26474.75,0,0,26473.341820981776
2026-04-17T01:08:00-05:00,26474.5,26474.5,26470.5,26471.25,0,1,26473.339030268045
2026-04-17T01:09:00-05:00,26471.5,26471.5,26466,26466.75,0,1,26473.32403
2026-04-17T01:10:00-05:00,26467,26473,26466.5,26471,0,0,26473.317869487222
2026-04-17T01:11:00-05:00,26470.75,26471.25,26468.75,26470.25,0,0,26473.31520707631
2026-04-17T01:12:00-05:00,26470,26476.75,26469.75,26476.25,0,0,26473.317586992158
2026-04-17T01:13:00-05:00,26476.25,26477.75,26473.75,26476.5,0,0,26473.324901345106
2026-04-17T01:14:00-05:00,26475.75,26478.5,26473.5,26473.5,0,0,26473.327181287772
2026-04-17T01:15:00-05:00,26473.25,26477,26471.75,26476.5,0,0,26473.33046900156
2026-04-17T01:16:00-05:00,26476,26478,26475.25,26477.5,0,0,26473.333367004117
2026-04-17T01:17:00-05:00,26477.75,26478.25,26474.25,26475,0,0,26473.337997435796
2026-04-17T01:18:00-05:00,26474.5,26475.25,26469.75,26471.75,0,0,26473.335451919513
2026-04-17T01:19:00-05:00,26472,26473.25,26466.25,26468.75,0,0,26473.32540405091
2026-04-17T01:20:00-05:00,26468.25,26471,26468,26468,0,0,26473.320395046143
2026-04-17T01:21:00-05:00,26467.75,26467.75,26463,26465.5,0,1,26473.30096377423
2026-04-17T01:22:00-05:00,26464.5,26467.75,26463,26463.5,0,0,26473.277976972953
2026-04-17T01:23:00-05:00,26464,26467.25,26462.5,26465.25,0,0,26473.269365976375
2026-04-17T01:24:00-05:00,26464.75,26469.5,26464.25,26469,0,0,26473.262620233636
2026-04-17T01:25:00-05:00,26470,26470.5,26465.25,26466.5,0,0,26473.254275139436
2026-04-17T01:26:00-05:00,26465.5,26465.5,26458.5,26461,0,1,26473.20909133109
2026-04-17T01:27:00-05:00,26461,26463.5,26459.5,26462.5,0,0,26473.168712873692
2026-04-17T01:28:00-05:00,26463.25,26464.5,26459.25,26460.5,0,0,26473.148662573938
2026-04-17T01:29:00-05:00,26461,26461.25,26458.75,26458.75,0,0,26473.13295475786
2026-04-17T01:30:00-05:00,26458.75,26458.75,26451.75,26453.75,0,1,26473.026738758435
2026-04-17T01:31:00-05:00,26453.75,26454.75,26448.5,26453.5,0,0,26472.94880594287
2026-04-17T01:32:00-05:00,26453.25,26455.5,26451.25,26451.25,0,0,26472.90894370692
2026-04-17T01:33:00-05:00,26451.75,26454,26451.5,26452.5,0,0,26472.890453088396
2026-04-17T01:34:00-05:00,26452.5,26452.75,26449.25,26450.75,0,0,26472.85605222778
2026-04-17T01:35:00-05:00,26450.75,26452,26448,26450,0,0,26472.81770837067
2026-04-17T01:36:00-05:00,26450,26452,26446.75,26450.25,0,0,26472.76058741215
2026-04-17T01:37:00-05:00,26448.75,26453.75,26447.75,26452.75,0,0,26472.719604987968
2026-04-17T01:38:00-05:00,26452.25,26457.25,26451.75,26454,0,0,26472.675744607113
2026-04-17T01:39:00-05:00,26454,26458.75,26453.75,26456.5,0,0,26472.647630929187
2026-04-17T01:40:00-05:00,26456.25,26458.5,26452.5,26455.5,0,0,26472.618304178635
2026-04-17T01:41:00-05:00,26455.25,26456.75,26452.25,26452.5,0,0,26472.60019189276
2026-04-17T01:42:00-05:00,26453,26456,26450.25,26454.5,0,0,26472.571383569884
2026-04-17T01:43:00-05:00,26454.5,26456,26452.75,26455,0,0,26472.555353593933
2026-04-17T01:44:00-05:00,26455.5,26458,26455.25,26456.5,0,0,26472.535722106448
2026-04-17T01:45:00-05:00,26455.75,26457.5,26453.5,26455,0,0,26472.504064840014
2026-04-17T01:46:00-05:00,26455.5,26458.25,26454.75,26458,0,0,26472.491394372348
2026-04-17T01:47:00-05:00,26458.5,26462.5,26458.25,26461.5,0,0,26472.47000900134
2026-04-17T01:48:00-05:00,26460.5,26464.5,26459.25,26464,0,0,26472.448364359738
2026-04-17T01:49:00-05:00,26464,26464,26461,26462.25,0,1,26472.439783947368
2026-04-17T01:50:00-05:00,26461.75,26465.5,26460.5,26464.75,0,0,26472.42713532952
2026-04-17T01:51:00-05:00,26464.5,26464.5,26462,26463.25,0,1,26472.420907492397
2026-04-17T01:52:00-05:00,26463.25,26463.5,26460.5,26461.75,0,0,26472.412463037654
2026-04-17T01:53:00-05:00,26462.25,26462.75,26460.5,26462.5,0,0,26472.405204331117
2026-04-17T01:54:00-05:00,26462.75,26464,26462.25,26463.25,0,0,26472.402688055645
2026-04-17T01:55:00-05:00,26463,26463,26461,26461.5,0,1,26472.39708
2026-04-17T01:56:00-05:00,26461.5,26461.75,26460,26460.5,0,0,26472.39253028749
2026-04-17T01:57:00-05:00,26460,26461.75,26457.5,26459.5,0,0,26472.377889674877
2026-04-17T01:58:00-05:00,26459.25,26459.75,26457,26458,0,0,26472.36245
2026-04-17T01:59:00-05:00,26458.25,26459.5,26454.25,26456.75,0,0,26472.332559171013
2026-04-17T02:00:00-05:00,26456.75,26469,26456.75,26465.75,1,0,26472.284466300025
2026-04-17T02:01:00-05:00,26466.25,26476.5,26463.5,26472.75,0,0,26472.27658329727
2026-04-17T02:02:00-05:00,26472.25,26474.75,26469.25,26473.5,0,0,26472.27725347852
2026-04-17T02:03:00-05:00,26473.25,26475.75,26471,26474.25,0,0,26472.279884295334
2026-04-17T02:04:00-05:00,26473.75,26477.5,26473,26477.5,0,0,26472.288206474786
2026-04-17T02:05:00-05:00,26477.5,26477.5,26474,26475.75,0,1,26472.296920425422
2026-04-17T02:06:00-05:00,26476,26478.5,26474,26476,0,0,26472.30265112403
2026-04-17T02:07:00-05:00,26476.75,26486.5,26476.25,26481.5,0,0,26472.381337688283
2026-04-17T02:08:00-05:00,26480.5,26483,26476.75,26482.5,0,0,26472.397144492763
2026-04-17T02:09:00-05:00,26482,26483.5,26478.5,26479,0,0,26472.407586355814
2026-04-17T02:10:00-05:00,26479,26481.5,26476.5,26478.5,0,0,26472.42118827998
2026-04-17T02:11:00-05:00,26478.5,26483,26477.5,26482.75,0,0,26472.433240685616
2026-04-17T02:12:00-05:00,26482,26485,26478.75,26483.75,0,0,26472.45460942489
2026-04-17T02:13:00-05:00,26484.25,26488,26482.25,26484,0,0,26472.494939078213
2026-04-17T02:14:00-05:00,26483.25,26484.25,26477.5,26479.5,0,0,26472.50861881927
2026-04-17T02:15:00-05:00,26480,26481.75,26477.5,26480.5,0,0,26472.52036
2026-04-17T02:16:00-05:00,26480.75,26481.25,26474,26475,0,0,26472.531242145647
2026-04-17T02:17:00-05:00,26475,26476.25,26471.25,26472,0,0,26472.532559096355
2026-04-17T02:18:00-05:00,26471.75,26475,26469,26470.25,0,0,26472.529891835184
2026-04-17T02:19:00-05:00,26470.25,26478.5,26470.25,26477.25,1,0,26472.536374675088
2026-04-17T02:20:00-05:00,26477.5,26478,26471,26471.25,0,0,26472.537835362124
2026-04-17T02:21:00-05:00,26471,26471,26463.75,26465,0,1,26472.516704789294
2026-04-17T02:22:00-05:00,26465,26471.25,26464.25,26470.5,0,0,26472.50841946809
2026-04-17T02:23:00-05:00,26471.25,26473.25,26469.75,26471.5,0,0,26472.507191226156
2026-04-17T02:24:00-05:00,26472.25,26473.5,26469.25,26469.5,0,0,26472.504562787515
2026-04-17T02:25:00-05:00,26470.25,26472.25,26468,26471.5,0,0,26472.502254022493
2026-04-17T02:26:00-05:00,26473,26474.5,26471.75,26473.5,0,0,26472.503243572864
2026-04-17T02:27:00-05:00,26473,26473.25,26468.75,26469.5,0,0,26472.501503710668
2026-04-17T02:28:00-05:00,26469.25,26471,26466.75,26470.25,0,0,26472.498447017282
2026-04-17T02:29:00-05:00,26470,26470.75,26467.75,26470.25,0,0,26472.4972
2026-04-17T02:30:00-05:00,26471,26473.5,26468.5,26473.5,0,0,26472.49642490028
2026-04-17T02:31:00-05:00,26473.25,26474.25,26471.25,26472.5,0,0,26472.496610698527
2026-04-17T02:32:00-05:00,26472.75,26473.5,26471,26471.75,0,0,26472.49635197842
2026-04-17T02:33:00-05:00,26472,26472.5,26469.75,26471.25,0,0,26472.49512594838
2026-04-17T02:34:00-05:00,26471.5,26481.25,26470.5,26479.25,0,0,26472.51107409573
2026-04-17T02:35:00-05:00,26478.75,26480.5,26476,26479.5,0,0,26472.52047261017
2026-04-17T02:36:00-05:00,26479,26480.25,26478.25,26479.5,0,0,26472.524578506112
2026-04-17T02:37:00-05:00,26478.5,26480,26476.75,26477,0,0,26472.52803335619
2026-04-17T02:38:00-05:00,26477.75,26481,26472.75,26473.25,0,0,26472.537056854268
2026-04-17T02:39:00-05:00,26473.25,26475.25,26470.75,26472.75,0,0,26472.537587245286
2026-04-17T02:40:00-05:00,26472.25,26472.25,26470.25,26472.25,0,0,26472.53613441542
2026-04-17T02:41:00-05:00,26471.75,26473,26468.5,26472.75,0,0,26472.535030164956
2026-04-17T02:42:00-05:00,26472.5,26476,26469.5,26475.75,0,0,26472.53635089348
2026-04-17T02:43:00-05:00,26475.5,26478.25,26474,26474.75,0,0,26472.541555868647
2026-04-17T02:44:00-05:00,26475.25,26483.5,26474.5,26482.5,0,0,26472.560767438772
2026-04-17T02:45:00-05:00,26482.25,26482.75,26479.5,26479.75,0,0,26472.57408712378
2026-04-17T02:46:00-05:00,26479.75,26480,26476.25,26479.5,0,0,26472.584096783627
2026-04-17T02:47:00-05:00,26479.75,26479.75,26472.5,26476,0,1,26472.589717746174
2026-04-17T02:48:00-05:00,26476.5,26479.75,26475.75,26479,0,0,26472.594631790515
2026-04-17T02:49:00-05:00,26478.75,26481,26477.25,26480.5,0,0,26472.601223412734
2026-04-17T02:50:00-05:00,26480.5,26484.5,26478.25,26482.5,0,0,26472.615639799027
2026-04-17T02:51:00-05:00,26482,26483,26479.25,26481.5,0,0,26472.62435820247
2026-04-17T02:52:00-05:00,26481,26481.25,26477.75,26477.75,0,0,26472.63102040092
2026-04-17T02:53:00-05:00,26477.75,26480.75,26477.25,26479.75,0,0,26472.636158427293
2026-04-17T02:54:00-05:00,26480,26489.25,26480,26485.75,1,0,26472.68810636994
2026-04-17T02:55:00-05:00,26485.25,26485.25,26482.75,26484,0,1,26472.70612981393
2026-04-17T02:56:00-05:00,26484.25,26488.5,26482.5,26486,0,0,26472.726184335905
2026-04-17T02:57:00-05:00,26486,26491.75,26485.5,26489.25,0,0,26472.776872145274
2026-04-17T02:58:00-05:00,26489.5,26491.5,26487.75,26491,0,0,26472.820502957733
2026-04-17T02:59:00-05:00,26490.5,26490.5,26486.75,26489.5,0,1,26472.862266856493
2026-04-17T03:00:00-05:00,26488.75,26493,26487.5,26489,0,0,26472.92375358466
2026-04-17T03:01:00-05:00,26488.75,26491,26485,26490,0,0,26472.96559816105
2026-04-17T03:02:00-05:00,26489.5,26491.75,26487,26488.25,0,0,26472.993438897895
2026-04-17T03:03:00-05:00,26488.5,26493.5,26487.25,26493.5,0,0,26473.02548418269
2026-04-17T03:04:00-05:00,26493.25,26495,26491.75,26493.25,0,0,26473.068771315473
2026-04-17T03:05:00-05:00,26493.25,26493.75,26491.25,26493.25,0,0,26473.082665412992
2026-04-17T03:06:00-05:00,26492.75,26494.5,26489.25,26490.5,0,0,26473.108848725733
2026-04-17T03:07:00-05:00,26490.5,26493.25,26490.25,26492.25,0,0,26473.132592655544
2026-04-17T03:08:00-05:00,26492.25,26493.5,26491,26492.75,0,0,26473.15001647384
2026-04-17T03:09:00-05:00,26492.25,26493.25,26484.25,26485.5,0,0,26473.193460316124
2026-04-17T03:10:00-05:00,26485.25,26485.5,26483.5,26484.25,0,0,26473.21066873118
2026-04-17T03:11:00-05:00,26484.5,26485.25,26481,26484.5,0,0,26473.22679836061
2026-04-17T03:12:00-05:00,26485,26486.75,26482.5,26482.75,0,0,26473.23970435966
2026-04-17T03:13:00-05:00,26482.5,26482.5,26476.5,26480.75,0,1,26473.256623692978
2026-04-17T03:14:00-05:00,26481,26486.5,26481,26484.5,1,0,26473.272276985317
2026-04-17T03:15:00-05:00,26483.75,26485.75,26481,26483,0,0,26473.287926816374
2026-04-17T03:16:00-05:00,26482,26486.25,26479.75,26486,0,0,26473.30655572953
2026-04-17T03:17:00-05:00,26486.25,26489,26486,26488.5,0,0,26473.32684186132
2026-04-17T03:18:00-05:00,26488.25,26490.75,26487.25,26488,0,0,26473.352340453002
2026-04-17T03:19:00-05:00,26488,26489.25,26486.25,26489,0,0,26473.364158118973
2026-04-17T03:20:00-05:00,26489,26496.25,26488.5,26491.75,0,0,26473.42385251869
2026-04-17T03:21:00-05:00,26492.25,26492.75,26489.75,26489.75,0,0,26473.448903656918
2026-04-17T03:22:00-05:00,26490.25,26490.25,26487.5,26489.25,0,1,26473.46712802939
2026-04-17T03:23:00-05:00,26489,26490.5,26485.25,26489.75,0,0,26473.490137300676
2026-04-17T03:24:00-05:00,26490,26491.75,26488.5,26491,0,0,26473.510219420445
2026-04-17T03:25:00-05:00,26491,26493.25,26489.75,26491.25,0,0,26473.52659
2026-04-17T03:26:00-05:00,26490.75,26493,26488.5,26490.5,0,0,26473.54415692166
2026-04-17T03:27:00-05:00,26490,26492.5,26489.5,26492.25,0,0,26473.558675186257
2026-04-17T03:28:00-05:00,26492.5,26497.75,26491.75,26496.75,0,0,26473.630235193803
2026-04-17T03:29:00-05:00,26497.25,26501,26496.75,26497,0,0,26473.755981149847
2026-04-17T03:30:00-05:00,26497.75,26502,26497.25,26499.75,0,0,26473.817090901328
2026-04-17T03:31:00-05:00,26499.75,26501,26497,26498.25,0,0,26473.867516325816
2026-04-17T03:32:00-05:00,26498.25,26499.25,26495.75,26499,0,0,26473.893854337803
2026-04-17T03:33:00-05:00,26498.75,26500.75,26497,26498.5,0,0,26473.93117111843
2026-04-17T03:34:00-05:00,26498.25,26499.5,26497,26499.5,0,0,26473.960815390346
2026-04-17T03:35:00-05:00,26500,26501.5,26498,26499,0,0,26473.996400503383
2026-04-17T03:36:00-05:00,26499,26499,26492.25,26492.75,0,1,26474.04706613453
2026-04-17T03:37:00-05:00,26493.5,26495,26491.5,26491.5,0,0,26474.071089626545
2026-04-17T03:38:00-05:00,26491.25,26493.25,26491,26492.75,0,0,26474.093257643744
2026-04-17T03:39:00-05:00,26492.75,26495.5,26491.5,26495.5,0,0,26474.119552873082
2026-04-17T03:40:00-05:00,26495.75,26506.25,26494.75,26501.25,0,0,26474.23821099614
2026-04-17T03:41:00-05:00,26502,26507.75,26501.75,26507.25,0,0,26474.339004342575
2026-04-17T03:42:00-05:00,26507,26511.75,26506.25,26509.5,0,0,26474.51385390666
2026-04-17T03:43:00-05:00,26509.5,26513.25,26509.25,26511,0,0,26474.63260824903
2026-04-17T03:44:00-05:00,26511,26515,26508.25,26513,0,0,26474.740717353103
2026-04-17T03:45:00-05:00,26512.25,26513,26509,26511,0,0,26474.806018140716
2026-04-17T03:46:00-05:00,26511.25,26511.75,26506.5,26508.75,0,0,26474.854636633732
2026-04-17T03:47:00-05:00,26508.75,26512,26508.5,26510.25,0,0,26474.893581985096
2026-04-17T03:48:00-05:00,26510.25,26513.75,26510.25,26512.25,1,0,26474.945077764256
2026-04-17T03:49:00-05:00,26512.25,26516,26511.25,26514.25,0,0,26475.038595220645
2026-04-17T03:50:00-05:00,26514.75,26518,26514.75,26517.5,1,0,26475.152121595765
2026-04-17T03:51:00-05:00,26517.5,26518.5,26515.75,26516,0,0,26475.22068125504
2026-04-17T03:52:00-05:00,26515.75,26517.75,26514.75,26516.75,0,0,26475.268566513158
2026-04-17T03:53:00-05:00,26516.5,26517,26512,26513,0,0,26475.34424239732
2026-04-17T03:54:00-05:00,26513.25,26520,26513,26519,0,0,26475.43239076448
2026-04-17T03:55:00-05:00,26519,26519.25,26515.5,26516.75,0,0,26475.49448297603
2026-04-17T03:56:00-05:00,26517.25,26520.25,26516.5,26519.75,0,0,26475.56722968246
2026-04-17T03:57:00-05:00,26519.25,26520.25,26515.5,26516.5,0,0,26475.63620707395
2026-04-17T03:58:00-05:00,26517,26517.75,26513.75,26515.75,0,0,26475.69494
2026-04-17T03:59:00-05:00,26516.25,26519.25,26516,26518.75,0,0,26475.734257853874
2026-04-17T04:00:00-05:00,26518.75,26519.25,26515.5,26515.5,0,0,26475.78224529216
2026-04-17T04:01:00-05:00,26515.25,26516.5,26513.75,26515.5,0,0,26475.832476625674
2026-04-17T04:02:00-05:00,26515.5,26516.5,26514.5,26516,0,0,26475.86719175353
2026-04-17T04:03:00-05:00,26516,26520,26515.5,26519,0,0,26475.952339536343
2026-04-17T04:04:00-05:00,26518.75,26520,26517.25,26517.5,0,0,26476.003410549878
2026-04-17T04:05:00-05:00,26517.75,26518.25,26515.25,26518.25,0,0,26476.05292761451
2026-04-17T04:06:00-05:00,26517.75,26519.25,26516.75,26518.75,0,0,26476.092036254584
2026-04-17T04:07:00-05:00,26519,26522.5,26519,26521,1,0,26476.196677182183
2026-04-17T04:08:00-05:00,26520.5,26527.75,26520.5,26522.25,1,0,26476.453589402357
2026-04-17T04:09:00-05:00,26522.25,26523.5,26517,26517.75,0,0,26476.595124099116
2026-04-17T04:10:00-05:00,26518.25,26518.5,26515,26515.75,0,0,26476.673124042587
2026-04-17T04:11:00-05:00,26515.25,26517.25,26514,26516.25,0,0,26476.72741618839
2026-04-17T04:12:00-05:00,26516,26519.5,26515.75,26518,0,0,26476.76947753327
2026-04-17T04:13:00-05:00,26517.25,26517.5,26515,26515,0,0,26476.832077853152
2026-04-17T04:14:00-05:00,26516,26518.75,26515,26518,0,0,26476.875139869673
2026-04-17T04:15:00-05:00,26517.75,26519.5,26515.5,26519.25,0,0,26476.923619838024
2026-04-17T04:16:00-05:00,26519,26519.75,26516.25,26519.75,0,0,26476.963903669493
2026-04-17T04:17:00-05:00,26519.5,26519.5,26511.75,26512.5,0,1,26477.042122047336
2026-04-17T04:18:00-05:00,26513,26513.25,26506.75,26509,0,0,26477.13750429684
2026-04-17T04:19:00-05:00,26509,26510.5,26507.25,26508.75,0,0,26477.17335112077
2026-04-17T04:20:00-05:00,26509,26511,26508,26509.25,0,0,26477.210117563845
2026-04-17T04:21:00-05:00,26509.5,26512.75,26509,26512.75,0,0,26477.24590677819
2026-04-17T04:22:00-05:00,26512.25,26513.25,26509.75,26509.75,0,0,26477.285996955437
2026-04-17T04:23:00-05:00,26509.25,26512.5,26508.75,26509.25,0,0,26477.31294447644
2026-04-17T04:24:00-05:00,26509.25,26511.25,26508.25,26509.75,0,0,26477.34207488759
2026-04-17T04:25:00-05:00,26510.75,26515.25,26510.5,26514,0,0,26477.407966199986
2026-04-17T04:26:00-05:00,26514.25,26514.5,26512.75,26513.5,0,0,26477.42588810592
2026-04-17T04:27:00-05:00,26513.25,26521.75,26511,26521,0,0,26477.530822889927
2026-04-17T04:28:00-05:00,26520.75,26528.75,26520.25,26525,0,0,26477.712978478274
2026-04-17T04:29:00-05:00,26525,26527.25,26523.25,26527.25,0,0,26477.78229278323
2026-04-17T04:30:00-05:00,26527.5,26528.5,26522,26522.5,0,0,26477.86878591446
2026-04-17T04:31:00-05:00,26522.5,26523.5,26514.5,26514.5,0,0,26478.01078969263
2026-04-17T04:32:00-05:00,26514.75,26515,26510.25,26512.25,0,0,26478.11842766935
2026-04-17T04:33:00-05:00,26512,26513.25,26508,26511,0,0,26478.182754445763
2026-04-17T04:34:00-05:00,26511,26515,26509,26514.75,0,0,26478.233539216882
2026-04-17T04:35:00-05:00,26515.25,26516,26511,26513.75,0,0,26478.29261
2026-04-17T04:36:00-05:00,26512.75,26516.5,26512,26512.5,0,0,26478.33562019615
2026-04-17T04:37:00-05:00,26512.5,26513.25,26510,26510.75,0,0,26478.36805630607
2026-04-17T04:38:00-05:00,26511,26511.75,26510,26511,0,0,26478.386806759267
2026-04-17T04:39:00-05:00,26511,26513.25,26510.75,26513.25,0,0,26478.408497093173
2026-04-17T04:40:00-05:00,26512.5,26515.5,26511.75,26515,0,0,26478.441840629934
2026-04-17T04:41:00-05:00,26515.5,26519.75,26514.5,26519.75,0,0,26478.519089195946
2026-04-17T04:42:00-05:00,26518.75,26520.75,26516.5,26519.75,0,0,26478.59777895432
2026-04-17T04:43:00-05:00,26519.75,26520.5,26516,26517.5,0,0,26478.64609411455
2026-04-17T04:44:00-05:00,26518.25,26520.5,26517.75,26519.75,0,0,26478.68555273687
2026-04-17T04:45:00-05:00,26520,26522,26518,26518,0,0,26478.74583857863
2026-04-17T04:46:00-05:00,26518,26518,26512.25,26515.75,0,1,26478.82380466807
2026-04-17T04:47:00-05:00,26515.5,26521.5,26515.5,26521.5,1,0,26478.87029741614
2026-04-17T04:48:00-05:00,26521.25,26525.25,26520,26522.75,0,0,26478.942707567297
2026-04-17T04:49:00-05:00,26523.25,26524.25,26520.5,26523.5,0,0,26478.981996817885
2026-04-17T04:50:00-05:00,26523.5,26524,26518,26523.75,0,0,26479.05171746552
2026-04-17T04:51:00-05:00,26523,26532.75,26522.25,26529.75,0,0,26479.294421232775
2026-04-17T04:52:00-05:00,26529.75,26532.75,26527.75,26529.25,0,0,26479.443056113218
2026-04-17T04:53:00-05:00,26529.25,26535.5,26529.25,26534,1,0,26479.598802934597
2026-04-17T04:54:00-05:00,26533.75,26539.5,26530.5,26532,0,0,26479.875894346373
2026-04-17T04:55:00-05:00,26531.75,26538,26531.75,26536.75,1,0,26479.99914054775
2026-04-17T04:56:00-05:00,26537.25,26537.75,26532.5,26534.5,0,0,26480.11756417119
2026-04-17T04:57:00-05:00,26534.75,26540.75,26534,26538.75,0,0,26480.277911113513
2026-04-17T04:58:00-05:00,26538.25,26540.75,26534.75,26539.75,0,0,26480.383198045925
2026-04-17T04:59:00-05:00,26539.75,26540.75,26536.75,26536.75,0,0,26480.483246062107
2026-04-17T05:00:00-05:00,26536.75,26537.5,26532.5,26533.25,0,0,26480.66409208436
2026-04-17T05:01:00-05:00,26533.5,26536.25,26532.5,26533.75,0,0,26480.76476629391
2026-04-17T05:02:00-05:00,26533.25,26535.5,26531.75,26535.25,0,0,26480.85019846607
2026-04-17T05:03:00-05:00,26535.5,26538.75,26534.75,26538.25,0,0,26480.93423088069
2026-04-17T05:04:00-05:00,26538,26541.25,26537,26538,0,0,26481.02474999226
2026-04-17T05:05:00-05:00,26537.5,26541.25,26535,26540.5,0,0,26481.130723910217
2026-04-17T05:06:00-05:00,26540.75,26541,26537.5,26540.25,0,0,26481.200929572882
2026-04-17T05:07:00-05:00,26539.75,26542.75,26539.5,26542.5,0,0,26481.26955793876
2026-04-17T05:08:00-05:00,26542.5,26545.25,26542.5,26543.25,1,0,26481.347954251807
2026-04-17T05:09:00-05:00,26543.75,26545,26542.75,26542.75,0,0,26481.421733983225
2026-04-17T05:10:00-05:00,26542.5,26545.75,26539.25,26540,0,0,26481.553385064122
2026-04-17T05:11:00-05:00,26539.25,26540,26536.5,26538.5,0,0,26481.625763706463
2026-04-17T05:12:00-05:00,26538.5,26539,26535.25,26538.25,0,0,26481.709811039953
2026-04-17T05:13:00-05:00,26538.75,26546.25,26537.25,26543.75,0,0,26481.892769363367
2026-04-17T05:14:00-05:00,26544.25,26545.5,26541.75,26543.75,0,0,26481.99592792713
2026-04-17T05:15:00-05:00,26544,26544.75,26539.25,26540,0,0,26482.09485250319
2026-04-17T05:16:00-05:00,26539.75,26539.75,26535,26535.5,0,1,26482.201472728095
2026-04-17T05:17:00-05:00,26535.25,26536,26531.25,26532.5,0,0,26482.328079367107
2026-04-17T05:18:00-05:00,26532.25,26533.25,26529.5,26531.5,0,0,26482.416419894133
2026-04-17T05:19:00-05:00,26531,26531,26526,26527.5,0,1,26482.507935169244
2026-04-17T05:20:00-05:00,26527.5,26532.25,26527.5,26529.5,1,0,26482.58547228493
2026-04-17T05:21:00-05:00,26530,26534.5,26529,26532.75,0,0,26482.664706369866
2026-04-17T05:22:00-05:00,26533.25,26534.75,26532.25,26532.75,0,0,26482.716161616147
2026-04-17T05:23:00-05:00,26532.25,26532.25,26528,26529.75,0,1,26482.788754782923
2026-04-17T05:24:00-05:00,26529.5,26529.75,26527.5,26529.5,0,0,26482.829901736353
2026-04-17T05:25:00-05:00,26529.25,26529.75,26525,26525.75,0,0,26482.88051782848
2026-04-17T05:26:00-05:00,26525.5,26526.75,26524.25,26525,0,0,26482.961616610737
2026-04-17T05:27:00-05:00,26524.5,26525.5,26522.75,26524.5,0,0,26483.021946845816
2026-04-17T05:28:00-05:00,26525,26525.25,26520.25,26521.5,0,0,26483.080409432157
2026-04-17T05:29:00-05:00,26522.25,26526.25,26522.25,26523.75,1,0,26483.13822820725
2026-04-17T05:30:00-05:00,26523.75,26525.5,26521.5,26523.25,0,0,26483.196450652642
2026-04-17T05:31:00-05:00,26522.75,26523.25,26520.25,26522.25,0,0,26483.249088642624
2026-04-17T05:32:00-05:00,26522.25,26522.25,26512,26513.25,0,1,26483.365728004377
2026-04-17T05:33:00-05:00,26513.25,26517.75,26512.75,26515.5,0,0,26483.439958373372
2026-04-17T05:34:00-05:00,26515.75,26518.75,26514.75,26517.5,0,0,26483.47903272441
2026-04-17T05:35:00-05:00,26517.75,26520.75,26516.75,26520.75,0,0,26483.517000994703
2026-04-17T05:36:00-05:00,26520.5,26520.75,26517.25,26519.25,0,0,26483.559799243427
2026-04-17T05:37:00-05:00,26519.5,26521.25,26517.75,26519.5,0,0,26483.588220717684
2026-04-17T05:38:00-05:00,26519.25,26520,26515,26515.25,0,0,26483.63248216533
2026-04-17T05:39:00-05:00,26515,26515.75,26511.5,26514.5,0,0,26483.675917471017
2026-04-17T05:40:00-05:00,26514.75,26515.75,26506.25,26507.5,0,0,26483.748576625367
2026-04-17T05:41:00-05:00,26508,26510.75,26507.5,26509.25,0,0,26483.786511285798
2026-04-17T05:42:00-05:00,26509.25,26511.5,26506.5,26506.5,0,0,26483.83846
2026-04-17T05:43:00-05:00,26506.75,26509.75,26504,26509.75,0,0,26483.878525148357
2026-04-17T05:44:00-05:00,26509.75,26512.75,26508.75,26510.25,0,0,26483.909884717126
