time,open,high,low,close
2026-04-20T14:20:00-05:00,26738,26740.5,26732.25,26733.75
2026-04-20T14:21:00-05:00,26733.75,26738.75,26732,26737
2026-04-20T14:22:00-05:00,26736.75,26739,26734,26735.25
2026-04-20T14:23:00-05:00,26735.5,26735.75,26727.5,26730
2026-04-20T14:24:00-05:00,26730.5,26733.25,26729.5,26730.25
2026-04-20T14:25:00-05:00,26730.25,26732.75,26722.75,26724
2026-04-20T14:26:00-05:00,26724.5,26726.25,26718,26721.25
2026-04-20T14:27:00-05:00,26721.75,26724.75,26721,26722.75
2026-04-20T14:28:00-05:00,26723,26731,26722.75,26726.25
2026-04-20T14:29:00-05:00,26726.5,26730.75,26724.25,26727.5
2026-04-20T14:30:00-05:00,26727.75,26729.75,26722.5,26725.25
2026-04-20T14:31:00-05:00,26725,26734.25,26724.75,26732.5
2026-04-20T14:32:00-05:00,26732.25,26738.25,26731,26733
2026-04-20T14:33:00-05:00,26732.75,26733.75,26726.25,26726.75
2026-04-20T14:34:00-05:00,26726.5,26728.25,26723,26723.5
2026-04-20T14:35:00-05:00,26723.75,26730.75,26718.5,26729
2026-04-20T14:36:00-05:00,26729,26732,26726.75,26728.25
2026-04-20T14:37:00-05:00,26728.25,26729.75,26725.5,26727
2026-04-20T14:38:00-05:00,26727.25,26731.75,26723,26724.5
2026-04-20T14:39:00-05:00,26724,26730.5,26724,26729.75
2026-04-20T14:40:00-05:00,26730.25,26735.5,26728.25,26728.25
2026-04-20T14:41:00-05:00,26728.25,26730.75,26721.75,26724.75
2026-04-20T14:42:00-05:00,26724.75,26726,26721,26724.25
2026-04-20T14:43:00-05:00,26724.75,26727.5,26722,26722.5
2026-04-20T14:44:00-05:00,26722.25,26723.5,26715.25,26719.75
2026-04-20T14:45:00-05:00,26720,26723,26718.5,26719.25
2026-04-20T14:46:00-05:00,26719,26722.5,26714.75,26719
2026-04-20T14:47:00-05:00,26718.5,26725.5,26717.75,26724.25
2026-04-20T14:48:00-05:00,26724.25,26724.75,26719.5,26721.75
2026-04-20T14:49:00-05:00,26722.5,26724.5,26718.25,26724
2026-04-20T14:50:00-05:00,26724,26730.5,26712.25,26714.75
2026-04-20T14:51:00-05:00,26715.25,26724.25,26715.25,26716.25
2026-04-20T14:52:00-05:00,26716.25,26717,26708.25,26712.5
2026-04-20T14:53:00-05:00,26712,26728.25,26711.25,26725.5
2026-04-20T14:54:00-05:00,26725.25,26733,26721.25,26726.75
2026-04-20T14:55:00-05:00,26726.75,26731.75,26716.25,26725
2026-04-20T14:56:00-05:00,26724.75,26729.75,26722.25,26729.75
2026-04-20T14:57:00-05:00,26729.25,26736.5,26727.25,26733
2026-04-20T14:58:00-05:00,26732.75,26746.5,26732.75,26743.25
2026-04-20T14:59:00-05:00,26743,26752.25,26741.75,26745.25
2026-04-20T15:00:00-05:00,26745.25,26747.25,26736.25,26741.25
2026-04-20T15:01:00-05:00,26740.75,26746.25,26739,26740.25
2026-04-20T15:02:00-05:00,26740.25,26746.5,26740.25,26745.75
2026-04-20T15:03:00-05:00,26745.75,26753.25,26744.75,26750.75
2026-04-20T15:04:00-05:00,26750.25,26751.25,26747.25,26749
2026-04-20T15:05:00-05:00,26749,26749,26742.75,26746
2026-04-20T15:06:00-05:00,26745.75,26748,26744.25,26747.25
2026-04-20T15:07:00-05:00,26747.25,26748,26743,26748
2026-04-20T15:08:00-05:00,26748.5,26750,26746.25,26747.25
2026-04-20T15:09:00-05:00,26747.5,26747.75,26744.25,26745
2026-04-20T15:10:00-05:00,26745.25,26747.25,26744.5,26745.25
2026-04-20T15:11:00-05:00,26745.5,26748.5,26745.5,26746.25
2026-04-20T15:12:00-05:00,26746.5,26746.5,26743.25,26744
2026-04-20T15:13:00-05:00,26743.5,26745,26742.5,26744.25
2026-04-20T15:14:00-05:00,26744.5,26745,26740.75,26743
2026-04-20T15:15:00-05:00,26742.5,26743,26734.5,26738
2026-04-20T15:16:00-05:00,26738.25,26742.25,26738.25,26739.25
2026-04-20T15:17:00-05:00,26738.75,26740,26738,26738.75
2026-04-20T15:18:00-05:00,26738.75,26741.5,26738.25,26741
2026-04-20T15:19:00-05:00,26741,26742.5,26739.25,26739.25
2026-04-20T15:20:00-05:00,26739.25,26743,26738.25,26739.25
2026-04-20T15:21:00-05:00,26740,26743.75,26739.5,26742.75
2026-04-20T15:22:00-05:00,26742.75,26744,26741.75,26742.75
2026-04-20T15:23:00-05:00,26743,26748.5,26743,26745.5
2026-04-20T15:24:00-05:00,26745.75,26746.75,26744.5,26745.25
2026-04-20T15:25:00-05:00,26745.25,26746.75,26742,26744.5
2026-04-20T15:26:00-05:00,26744.5,26746,26743.25,26743.25
2026-04-20T15:27:00-05:00,26743.75,26745.5,26743.25,26744.5
2026-04-20T15:28:00-05:00,26744.5,26746,26743,26744
2026-04-20T15:29:00-05:00,26743,26743.75,26741,26743.75
2026-04-20T15:30:00-05:00,26742.75,26744,26729.75,26735.75
2026-04-20T15:31:00-05:00,26736,26752.5,26735.75,26751.75
2026-04-20T15:32:00-05:00,26752,26754,26738.75,26747
2026-04-20T15:33:00-05:00,26747.5,26762.5,26747.5,26758
2026-04-20T15:34:00-05:00,26758.5,26786.25,26757.5,26784.5
2026-04-20T15:35:00-05:00,26784.75,26804,26781.5,26800.25
2026-04-20T15:36:00-05:00,26800,26805,26797.75,26802.25
2026-04-20T15:37:00-05:00,26802.25,26810,26798.75,26801.25
2026-04-20T15:38:00-05:00,26801.75,26802.75,26793.75,26800.25
2026-04-20T15:39:00-05:00,26800.5,26805.75,26797.5,26798.5
2026-04-20T15:40:00-05:00,26798.5,26801.25,26795.5,26799.25
2026-04-20T15:41:00-05:00,26799.25,26803.75,26797.25,26801.25
2026-04-20T15:42:00-05:00,26801.25,26803.25,26797.5,26797.5
2026-04-20T15:43:00-05:00,26798,26799,26795,26795.5
2026-04-20T15:44:00-05:00,26795,26795,26787.25,26792
2026-04-20T15:45:00-05:00,26791.75,26792.25,26776.75,26778.5
2026-04-20T15:46:00-05:00,26778.5,26782,26776.75,26780.5
2026-04-20T15:47:00-05:00,26779.75,26779.75,26773.25,26777.75
2026-04-20T15:48:00-05:00,26777.5,26777.5,26769,26770.75
2026-04-20T15:49:00-05:00,26771,26776.5,26768.5,26775.75
2026-04-20T15:50:00-05:00,26775.75,26784.5,26775,26780.75
2026-04-20T15:51:00-05:00,26780.25,26784,26780.25,26781.75
2026-04-20T15:52:00-05:00,26780.75,26783,26775,26775.75
2026-04-20T15:53:00-05:00,26775.5,26783.75,26775.5,26781.75
2026-04-20T15:54:00-05:00,26781.5,26783.75,26776.75,26778
2026-04-20T15:55:00-05:00,26777.75,26783.25,26773.75,26778.5
2026-04-20T15:56:00-05:00,26778.25,26780,26770.25,26775.75
2026-04-20T15:57:00-05:00,26775.5,26783.25,26775.25,26778
2026-04-20T15:58:00-05:00,26777.25,26778.5,26775,26776.75
2026-04-20T15:59:00-05:00,26776,26780.25,26774.25,26774.25
2026-04-20T17:00:00-05:00,26776.5,26782,26751.5,26780.5
2026-04-20T17:01:00-05:00,26781,26793,26779.75,26791.75
2026-04-20T17:02:00-05:00,26792.25,26798.5,26789,26798.5
2026-04-20T17:03:00-05:00,26796.75,26802.75,26794.25,26796.25
2026-04-20T17:04:00-05:00,26795.75,26798.75,26791.25,26798.25
2026-04-20T17:05:00-05:00,26798.25,26813.25,26797.5,26811
2026-04-20T17:06:00-05:00,26811,26817.25,26809,26814.25
2026-04-20T17:07:00-05:00,26813.5,26814.75,26808.5,26810.5
2026-04-20T17:08:00-05:00,26810.5,26812.5,26807,26811
2026-04-20T17:09:00-05:00,26810.75,26814.5,26808,26808
2026-04-20T17:10:00-05:00,26808,26811.25,26805.75,26808.75
2026-04-20T17:11:00-05:00,26807.75,26811.5,26807.5,26807.75
2026-04-20T17:12:00-05:00,26807.75,26808,26803.5,26804.5
2026-04-20T17:13:00-05:00,26804.25,26807,26800,26803.75
2026-04-20T17:14:00-05:00,26803.75,26805.75,26802.25,26803
2026-04-20T17:15:00-05:00,26802.75,26805.75,26801,26803.5
2026-04-20T17:16:00-05:00,26803,26805,26802,26803.75
2026-04-20T17:17:00-05:00,26803.25,26804.5,26800.25,26801.5
2026-04-20T17:18:00-05:00,26801,26805.25,26797.75,26802.5
2026-04-20T17:19:00-05:00,26802.25,26803,26800.5,26801.75
2026-04-20T17:20:00-05:00,26801.25,26803.75,26799.25,26803.5
2026-04-20T17:21:00-05:00,26802.75,26807.5,26802.25,26806.5
2026-04-20T17:22:00-05:00,26805.75,26808.5,26805,26805
2026-04-20T17:23:00-05:00,26805,26808.25,26803.25,26803.5
2026-04-20T17:24:00-05:00,26803.5,26806.25,26801.75,26805
2026-04-20T17:25:00-05:00,26805,26805.5,26802.75,26804
2026-04-20T17:26:00-05:00,26803.25,26805,26802.5,26804.5
2026-04-20T17:27:00-05:00,26804.25,26806.25,26795.75,26799.5
2026-04-20T17:28:00-05:00,26799.5,26802.5,26799.5,26801
2026-04-20T17:29:00-05:00,26801,26801.25,26799.25,26800
2026-04-20T17:30:00-05:00,26800.75,26801.25,26794.75,26797.75
2026-04-20T17:31:00-05:00,26797.75,26800.5,26797,26797
2026-04-20T17:32:00-05:00,26797,26800,26795.25,26798.75
2026-04-20T17:33:00-05:00,26798.5,26799.5,26795.75,26798.25
2026-04-20T17:34:00-05:00,26798.75,26807.5,26798.25,26805.5
2026-04-20T17:35:00-05:00,26805.5,26808.5,26803,26803
2026-04-20T17:36:00-05:00,26803,26804,26801.5,26802.5
2026-04-20T17:37:00-05:00,26802.25,26802.25,26800,26801.75
2026-04-20T17:38:00-05:00,26802.25,26803.25,26801.5,26802.75
2026-04-20T17:39:00-05:00,26802.5,26803.25,26799.5,26800.5
2026-04-20T17:40:00-05:00,26801,26806.25,26800.75,26806.25
2026-04-20T17:41:00-05:00,26805.5,26806,26804,26805
2026-04-20T17:42:00-05:00,26805,26806.25,26803.5,26806
2026-04-20T17:43:00-05:00,26805.5,26809,26804.5,26804.5
2026-04-20T17:44:00-05:00,26804,26807.25,26803,26805.75
2026-04-20T17:45:00-05:00,26805.75,26806.25,26803.25,26806
2026-04-20T17:46:00-05:00,26806.25,26807.5,26804.25,26807.5
2026-04-20T17:47:00-05:00,26807.25,26809,26805.5,26808
2026-04-20T17:48:00-05:00,26807.25,26808.5,26806,26807.5
2026-04-20T17:49:00-05:00,26807.75,26807.75,26805.5,26807.75
2026-04-20T17:50:00-05:00,26807,26813.5,26807,26811.25
2026-04-20T17:51:00-05:00,26811.75,26812.75,26810.25,26812.5
2026-04-20T17:52:00-05:00,26812.5,26814.25,26809,26813.25
2026-04-20T17:53:00-05:00,26812.5,26812.75,26810.25,26811.5
2026-04-20T17:54:00-05:00,26811,26813.25,26810.5,26811.75
2026-04-20T17:55:00-05:00,26811.5,26812.5,26807.5,26807.5
2026-04-20T17:56:00-05:00,26807.75,26808.5,26805,26808.25
2026-04-20T17:57:00-05:00,26808.5,26810.75,26807.5,26809.75
2026-04-20T17:58:00-05:00,26811,26811.5,26809,26809.75
2026-04-20T17:59:00-05:00,26810,26811.25,26809.25,26810.5
2026-04-20T18:00:00-05:00,26810.75,26812.5,26806.75,26808.5
2026-04-20T18:01:00-05:00,26808.25,26809.75,26808,26808.5
2026-04-20T18:02:00-05:00,26808.25,26809,26806,26808
2026-04-20T18:03:00-05:00,26807.75,26809.25,26806.75,26808.25
2026-04-20T18:04:00-05:00,26809.25,26809.75,26807.75,26808.5
2026-04-20T18:05:00-05:00,26807.5,26808.75,26806.75,26807.5
2026-04-20T18:06:00-05:00,26807.5,26809,26806.25,26807.5
2026-04-20T18:07:00-05:00,26807.5,26808,26805.75,26806.75
2026-04-20T18:08:00-05:00,26806.75,26810,26806.5,26808.25
2026-04-20T18:09:00-05:00,26808.25,26808.25,26804.5,26806.5
2026-04-20T18:10:00-05:00,26806.5,26810,26806.25,26808.5
2026-04-20T18:11:00-05:00,26808.5,26811,26808,26810
2026-04-20T18:12:00-05:00,26810.25,26811.5,26806.5,26806.5
2026-04-20T18:13:00-05:00,26806.75,26809,26806.5,26809
2026-04-20T18:14:00-05:00,26808.25,26809.75,26807.75,26809.25
2026-04-20T18:15:00-05:00,26808.5,26810.25,26808,26809.5
2026-04-20T18:16:00-05:00,26810,26810.5,26805.75,26805.75
2026-04-20T18:17:00-05:00,26806.5,26806.75,26802,26805
2026-04-20T18:18:00-05:00,26804.75,26806.5,26802.25,26804
2026-04-20T18:19:00-05:00,26804.5,26807.5,26804.5,26805.5
2026-04-20T18:20:00-05:00,26805.75,26807,26805.5,26807
2026-04-20T18:21:00-05:00,26807.25,26807.25,26804.75,26805.25
2026-04-20T18:22:00-05:00,26805,26805.25,26803,26804
2026-04-20T18:23:00-05:00,26804,26804.5,26793,26801
2026-04-20T18:24:00-05:00,26800.5,26801.25,26798.5,26800.75
2026-04-20T18:25:00-05:00,26800.25,26801.25,26799.5,26800.25
2026-04-20T18:26:00-05:00,26800.75,26800.75,26798.5,26799
2026-04-20T18:27:00-05:00,26799.25,26800.5,26798,26798.75
2026-04-20T18:28:00-05:00,26798.5,26798.75,26796,26796.75
2026-04-20T18:29:00-05:00,26797.5,26798.5,26796.75,26797.5
2026-04-20T18:30:00-05:00,26797,26798.5,26795,26798.25
2026-04-20T18:31:00-05:00,26797.5,26797.5,26794,26795.75
2026-04-20T18:32:00-05:00,26796.5,26798.75,26795.5,26798.75
2026-04-20T18:33:00-05:00,26799,26802.5,26799,26800.5
2026-04-20T18:34:00-05:00,26800,26800,26797.75,26798.25
2026-04-20T18:35:00-05:00,26798,26799,26795.25,26798
2026-04-20T18:36:00-05:00,26798,26799.75,26796.25,26798.75
2026-04-20T18:37:00-05:00,26799,26801.75,26798.75,26800
2026-04-20T18:38:00-05:00,26799.5,26801.25,26799,26799.75
2026-04-20T18:39:00-05:00,26800.25,26800.5,26799.25,26800.5
2026-04-20T18:40:00-05:00,26799.5,26800,26798.25,26798.75
2026-04-20T18:41:00-05:00,26798,26799.75,26796.5,26798.5
2026-04-20T18:42:00-05:00,26798.25,26799.5,26796.75,26797.25
2026-04-20T18:43:00-05:00,26797,26797.75,26795.75,26797.5
2026-04-20T18:44:00-05:00,26797.75,26799.5,26796.25,26799.5
2026-04-20T18:45:00-05:00,26799,26800.5,26796,26798
2026-04-20T18:46:00-05:00,26798.25,26800.5,26795.75,26796.75
2026-04-20T18:47:00-05:00,26797.5,26798.25,26796.5,26796.75
2026-04-20T18:48:00-05:00,26796.75,26798,26796.5,26796.75
2026-04-20T18:49:00-05:00,26796.25,26799,26795.25,26796.5
2026-04-20T18:50:00-05:00,26796.75,26796.75,26790.5,26796.25
2026-04-20T18:51:00-05:00,26796.5,26798.75,26795.25,26795.25
2026-04-20T18:52:00-05:00,26796,26798,26795,26797
2026-04-20T18:53:00-05:00,26796.75,26799.5,26796.75,26798.25
2026-04-20T18:54:00-05:00,26798,26798.5,26795.25,26797
2026-04-20T18:55:00-05:00,26796,26797,26793.75,26793.75
2026-04-20T18:56:00-05:00,26793.75,26794.5,26791.75,26794.5
2026-04-20T18:57:00-05:00,26794,26798.5,26793.75,26795.5
2026-04-20T18:58:00-05:00,26795.5,26800,26795,26796
2026-04-20T18:59:00-05:00,26796,26797.75,26795,26797
2026-04-20T19:00:00-05:00,26797.25,26809.25,26796.5,26800.75
2026-04-20T19:01:00-05:00,26800.5,26805.75,26800.25,26803.25
2026-04-20T19:02:00-05:00,26802.5,26808.5,26802,26806
2026-04-20T19:03:00-05:00,26806.75,26806.75,26801.25,26803.75
2026-04-20T19:04:00-05:00,26802.75,26804.5,26800.75,26803.5
2026-04-20T19:05:00-05:00,26803.25,26812.5,26803.25,26810.5
2026-04-20T19:06:00-05:00,26811.5,26816.5,26806,26806
2026-04-20T19:07:00-05:00,26805.75,26811.75,26803.75,26810.5
2026-04-20T19:08:00-05:00,26810.25,26810.25,26800,26804.5
2026-04-20T19:09:00-05:00,26804.75,26807.5,26804,26806.75
2026-04-20T19:10:00-05:00,26807,26820.75,26807,26816.75
2026-04-20T19:11:00-05:00,26817,26817.5,26813.25,26815.5
2026-04-20T19:12:00-05:00,26815.25,26817,26812.25,26815
2026-04-20T19:13:00-05:00,26815.25,26817.75,26813.25,26817
2026-04-20T19:14:00-05:00,26817.5,26817.5,26811.75,26812
2026-04-20T19:15:00-05:00,26811.5,26814.25,26810.75,26813
2026-04-20T19:16:00-05:00,26813.25,26817.75,26811.25,26816
2026-04-20T19:17:00-05:00,26816.5,26816.5,26807.5,26811
2026-04-20T19:18:00-05:00,26810.75,26811.25,26808,26808.25
2026-04-20T19:19:00-05:00,26808.5,26810.5,26805,26806.25
2026-04-20T19:20:00-05:00,26806,26808.5,26805.25,26806.75
2026-04-20T19:21:00-05:00,26806.25,26810.5,26805.75,26809.5
2026-04-20T19:22:00-05:00,26810,26813.5,26809.75,26810.75
2026-04-20T19:23:00-05:00,26810,26813.25,26809.5,26812.25
2026-04-20T19:24:00-05:00,26812,26813.5,26811,26811
2026-04-20T19:25:00-05:00,26810.75,26811.5,26800.75,26802.25
2026-04-20T19:26:00-05:00,26802.5,26802.5,26795.5,26800.5
2026-04-20T19:27:00-05:00,26800.5,26807,26800.5,26801.25
2026-04-20T19:28:00-05:00,26801,26804.75,26800.25,26802.5
2026-04-20T19:29:00-05:00,26802.25,26804,26797,26797.5
2026-04-20T19:30:00-05:00,26798.5,26800.75,26796.25,26798.5
2026-04-20T19:31:00-05:00,26797.75,26799.25,26792.75,26793.5
2026-04-20T19:32:00-05:00,26793.25,26794.25,26789.25,26789.5
2026-04-20T19:33:00-05:00,26789.5,26794.25,26784.25,26792.5
2026-04-20T19:34:00-05:00,26792.25,26795.25,26792,26793
2026-04-20T19:35:00-05:00,26793,26795.25,26790.75,26793.75
2026-04-20T19:36:00-05:00,26793.5,26793.5,26788.5,26789.75
2026-04-20T19:37:00-05:00,26789.25,26792.25,26789,26790.5
2026-04-20T19:38:00-05:00,26790.5,26791.5,26785.25,26788
2026-04-20T19:39:00-05:00,26787.75,26789.75,26786,26789
2026-04-20T19:40:00-05:00,26788.5,26794,26788.5,26792.5
2026-04-20T19:41:00-05:00,26793,26798.5,26793,26797.75
2026-04-20T19:42:00-05:00,26797,26803.25,26795,26800.75
2026-04-20T19:43:00-05:00,26801.25,26802.75,26800.25,26802
2026-04-20T19:44:00-05:00,26801.5,26802.25,26797.5,26797.5
2026-04-20T19:45:00-05:00,26798.25,26802.75,26798.25,26802
2026-04-20T19:46:00-05:00,26802,26809.75,26799,26802.25
2026-04-20T19:47:00-05:00,26802.5,26838.75,26802,26823
2026-04-20T19:48:00-05:00,26823,26830.5,26820.5,26825.5
2026-04-20T19:49:00-05:00,26825.25,26825.75,26817.75,26820
2026-04-20T19:50:00-05:00,26820.5,26823.75,26818.75,26822.75
2026-04-20T19:51:00-05:00,26821.5,26824.75,26818.75,26823.75
2026-04-20T19:52:00-05:00,26824.25,26824.5,26816.75,26819
2026-04-20T19:53:00-05:00,26818.5,26822,26816.5,26821
2026-04-20T19:54:00-05:00,26820.75,26823,26820.25,26821
2026-04-20T19:55:00-05:00,26821.5,26831.75,26821.5,26827.25
2026-04-20T19:56:00-05:00,26826,26828.25,26824.25,26826.75
2026-04-20T19:57:00-05:00,26826.75,26830.25,26824.25,26826.75
2026-04-20T19:58:00-05:00,26827,26828.75,26824,26827.25
2026-04-20T19:59:00-05:00,26827,26827.75,26824.25,26824.75
2026-04-20T20:00:00-05:00,26824.75,26826.25,26821.75,26822
2026-04-20T20:01:00-05:00,26821.75,26826.75,26818.25,26826.75
2026-04-20T20:02:00-05:00,26825,26826,26819,26820.25
2026-04-20T20:03:00-05:00,26819.5,26822.5,26819.25,26820.75
2026-04-20T20:04:00-05:00,26821.25,26821.75,26819,26821
2026-04-20T20:05:00-05:00,26821.25,26825.75,26820.25,26822.75
2026-04-20T20:06:00-05:00,26822,26822.75,26820.25,26822.75
2026-04-20T20:07:00-05:00,26822.5,26823,26821,26822.25
2026-04-20T20:08:00-05:00,26822.25,26825.5,26822.25,26822.5
2026-04-20T20:09:00-05:00,26823,26824.5,26820.75,26821
2026-04-20T20:10:00-05:00,26820.75,26821.5,26815.25,26817.25
2026-04-20T20:11:00-05:00,26816.75,26817.25,26812.75,26815
2026-04-20T20:12:00-05:00,26815,26815.75,26812,26813
2026-04-20T20:13:00-05:00,26813.25,26820.25,26813,26819.75
2026-04-20T20:14:00-05:00,26819.75,26822.75,26815,26816.5
2026-04-20T20:15:00-05:00,26816.25,26816.25,26812,26814.25
2026-04-20T20:16:00-05:00,26815,26815.5,26812,26813.5
2026-04-20T20:17:00-05:00,26813.25,26823.75,26812,26821
2026-04-20T20:18:00-05:00,26820.75,26823.75,26819.5,26823.25
2026-04-20T20:19:00-05:00,26823,26825.5,26821.75,26825.25
2026-04-20T20:20:00-05:00,26824.5,26826.25,26818,26819.75
2026-04-20T20:21:00-05:00,26821,26823.5,26820.25,26822.5
2026-04-20T20:22:00-05:00,26822.5,26823.75,26820.5,26821.25
2026-04-20T20:23:00-05:00,26821.25,26823,26820.75,26820.75
2026-04-20T20:24:00-05:00,26820.5,26820.75,26817.75,26819.75
2026-04-20T20:25:00-05:00,26820.75,26821.75,26819,26820
2026-04-20T20:26:00-05:00,26820,26822.75,26820,26821.25
2026-04-20T20:27:00-05:00,26821.25,26822.25,26820,26821.5
2026-04-20T20:28:00-05:00,26821.25,26826.75,26819.25,26826
2026-04-20T20:29:00-05:00,26826,26830.5,26825.25,26829.75
2026-04-20T20:30:00-05:00,26830,26837.5,26827,26835.5
2026-04-20T20:31:00-05:00,26834.75,26836.5,26830.5,26831
2026-04-20T20:32:00-05:00,26831.25,26832.25,26829,26830.25
2026-04-20T20:33:00-05:00,26830.25,26830.75,26824.5,26827.75
2026-04-20T20:34:00-05:00,26827,26829.25,26826.25,26829.25
2026-04-20T20:35:00-05:00,26828.75,26831.5,26827,26830
2026-04-20T20:36:00-05:00,26829,26830.75,26828,26828.5
2026-04-20T20:37:00-05:00,26828.75,26831,26828.5,26830
2026-04-20T20:38:00-05:00,26830.25,26830.5,26828.5,26830
2026-04-20T20:39:00-05:00,26830.25,26830.25,26825.75,26826.5
2026-04-20T20:40:00-05:00,26826,26826,26820.5,26823.25
2026-04-20T20:41:00-05:00,26823.75,26824.75,26820.75,26823.5
2026-04-20T20:42:00-05:00,26823.25,26824.75,26821.25,26821.75
2026-04-20T20:43:00-05:00,26821.5,26821.75,26817.75,26818
2026-04-20T20:44:00-05:00,26818,26827.75,26818,26826
2026-04-20T20:45:00-05:00,26826.75,26828.5,26825.25,26825.5
2026-04-20T20:46:00-05:00,26825.25,26825.25,26821.75,26823.5
2026-04-20T20:47:00-05:00,26824,26825,26822,26823
2026-04-20T20:48:00-05:00,26823,26824,26821.25,26822.75
2026-04-20T20:49:00-05:00,26821.75,26822,26819.5,26819.5
2026-04-20T20:50:00-05:00,26820,26825.25,26820,26822.75
2026-04-20T20:51:00-05:00,26822.5,26823,26820.5,26820.75
2026-04-20T20:52:00-05:00,26820.25,26822.25,26813.5,26817
2026-04-20T20:53:00-05:00,26816.75,26820,26816.25,26818.5
2026-04-20T20:54:00-05:00,26817.75,26818.5,26816,26816
2026-04-20T20:55:00-05:00,26817.25,26817.5,26811.75,26812.5
2026-04-20T20:56:00-05:00,26812.75,26813.75,26808,26810.25
2026-04-20T20:57:00-05:00,26809.75,26816.25,26808.5,26809.25
2026-04-20T20:58:00-05:00,26809.25,26811.25,26807.75,26810.5
2026-04-20T20:59:00-05:00,26811.25,26813.5,26810.5,26812.5
2026-04-20T21:00:00-05:00,26812.75,26815.25,26811,26812.75
2026-04-20T21:01:00-05:00,26812.25,26812.25,26808.25,26811.5
2026-04-20T21:02:00-05:00,26812,26816.75,26810.5,26814.5
2026-04-20T21:03:00-05:00,26814.5,26816.75,26814.25,26815.25
2026-04-20T21:04:00-05:00,26815.25,26819.25,26814.75,26815
2026-04-20T21:05:00-05:00,26814.5,26817.25,26814.5,26816.25
2026-04-20T21:06:00-05:00,26817,26819.25,26816.25,26818.5
2026-04-20T21:07:00-05:00,26818.5,26820.25,26817.5,26817.5
2026-04-20T21:08:00-05:00,26817.5,26817.5,26812.75,26815
2026-04-20T21:09:00-05:00,26815,26818,26815,26817.5
2026-04-20T21:10:00-05:00,26817.5,26820.75,26816.75,26819.5
2026-04-20T21:11:00-05:00,26820,26822,26818.75,26821.25
2026-04-20T21:12:00-05:00,26821.25,26821.5,26815,26816.5
2026-04-20T21:13:00-05:00,26816.25,26818.75,26816.25,26818.25
2026-04-20T21:14:00-05:00,26818,26821,26817.75,26820.75
2026-04-20T21:15:00-05:00,26821.25,26821.25,26817.5,26817.5
2026-04-20T21:16:00-05:00,26818.25,26820.75,26817,26820.25
2026-04-20T21:17:00-05:00,26820.5,26821.5,26819.25,26820
2026-04-20T21:18:00-05:00,26819.5,26823.25,26819,26821.5
2026-04-20T21:19:00-05:00,26821.25,26823,26820.5,26820.5
2026-04-20T21:20:00-05:00,26820.75,26821.25,26820,26820.25
2026-04-20T21:21:00-05:00,26820.5,26821,26819.5,26820.5
2026-04-20T21:22:00-05:00,26821,26821,26814.75,26817.25
2026-04-20T21:23:00-05:00,26817.75,26819.5,26817.25,26818.75
2026-04-20T21:24:00-05:00,26818.5,26819,26818,26819
2026-04-20T21:25:00-05:00,26818.75,26819.5,26817,26819
2026-04-20T21:26:00-05:00,26819,26819.75,26817.25,26818.5
2026-04-20T21:27:00-05:00,26819.25,26822,26819.25,26820.25
2026-04-20T21:28:00-05:00,26820.5,26823,26820.5,26822
2026-04-20T21:29:00-05:00,26821,26823,26820.25,26821.75
2026-04-20T21:30:00-05:00,26821.75,26822.5,26819,26819.75
2026-04-20T21:31:00-05:00,26820,26822,26819.25,26821.25
2026-04-20T21:32:00-05:00,26821,26822,26818.75,26820.5
2026-04-20T21:33:00-05:00,26820.25,26821,26815.75,26816
2026-04-20T21:34:00-05:00,26816.25,26816.5,26813.25,26815
2026-04-20T21:35:00-05:00,26815,26815.5,26813.5,26814
2026-04-20T21:36:00-05:00,26813.75,26815.5,26811.75,26815.5
2026-04-20T21:37:00-05:00,26815,26816.5,26813.5,26816
2026-04-20T21:38:00-05:00,26816,26817,26811.75,26812.25
2026-04-20T21:39:00-05:00,26813,26818.5,26812,26818
2026-04-20T21:40:00-05:00,26818,26820,26817.25,26819.25
2026-04-20T21:41:00-05:00,26819.25,26821.75,26819.25,26821
2026-04-20T21:42:00-05:00,26820.75,26823.25,26820,26821.5
2026-04-20T21:43:00-05:00,26820.75,26820.75,26818.75,26820.75
2026-04-20T21:44:00-05:00,26820,26820.75,26819,26819.5
2026-04-20T21:45:00-05:00,26819.75,26820,26817.25,26818.75
2026-04-20T21:46:00-05:00,26819,26821,26819,26819.25
2026-04-20T21:47:00-05:00,26819,26821,26818.5,26820.25
2026-04-20T21:48:00-05:00,26819.75,26820.5,26819.75,26820.25
2026-04-20T21:49:00-05:00,26820.5,26820.5,26815.5,26817.25
2026-04-20T21:50:00-05:00,26816.5,26818.25,26814.25,26815.5
2026-04-20T21:51:00-05:00,26815.75,26817.75,26815,26816
2026-04-20T21:52:00-05:00,26816,26816.75,26815.5,26816.25
2026-04-20T21:53:00-05:00,26815.25,26818,26814.75,26817.75
2026-04-20T21:54:00-05:00,26818,26822.25,26817.75,26819.75
2026-04-20T21:55:00-05:00,26819.75,26820.25,26818.5,26819.5
2026-04-20T21:56:00-05:00,26818.75,26819.5,26816.75,26817
2026-04-20T21:57:00-05:00,26816.5,26817,26813.75,26814
2026-04-20T21:58:00-05:00,26814.25,26815.5,26810.75,26812.5
2026-04-20T21:59:00-05:00,26812.5,26813,26810.75,26812.25
